"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","ENSG00000260325",14.972021981998,1.65487020021156,0.238514425876493,4.42266834106626,9.74893354731951e-06,0.0118529827935028
"2","ENSG00000226673",4.34907980943975,3.96510670487821,0.625961414292939,5.37590117863622,7.6200579532582e-08,0.000196873722294867
"3","ENSG00000267107",137.969824959024,1.56828654847728,0.239168502655881,4.04855379251367,5.15350902918923e-05,0.0484172173292328
"4","ENSG00000151929",2312.935607226,1.90749764124993,0.27845661453675,4.69551654725505,2.65933838098711e-06,0.00392613321404447
"5","ENSG00000269720",6.33938434066774,2.5447916291954,0.455066637774056,4.27364141372413,1.92306221765675e-05,0.0198738864883737
"6","ENSG00000272217",22.6341556025643,1.64760659185611,0.234936690755611,4.45910167750626,8.23038732608126e-06,0.0106321172276734
"7","ENSG00000273113",34.804845615673,1.85393312768091,0.265436633537738,4.72403944763952,2.31205538507534e-06,0.00367599021185555
"8","ENSG00000106211",9743.05559327109,2.29538197005993,0.284754041006742,5.95384692019099,2.61911798957046e-09,9.02242495440529e-06
"9","ENSG00000123689",130.206868738776,2.43150638480957,0.290548255000411,6.30362204311629,2.90769054737234e-10,1.50247639809097e-06
"10","ENSG00000204389",9815.33819381654,3.09517839443553,0.351066353493863,7.10742675737267,1.18226439622574e-12,2.44362228055898e-08
"11","ENSG00000204388",7818.33972504132,2.63670372560136,0.310553647274451,6.55829916497945,5.44249408950806e-11,3.7496970112014e-07
"12","ENSG00000042062",202.249087098626,1.54432714240481,0.194790452810416,4.84791286626298,1.24767176183902e-06,0.00234437524049551
"13","ENSG00000168209",1865.22998305434,1.43850351788324,0.208417790322025,4.0231859122375,5.74161378311497e-05,0.0494472563680014
"14","ENSG00000185955",139.235186201589,1.83307350116698,0.282112253770506,4.3708611897804,1.23757453305325e-05,0.0134628568545672
"15","ENSG00000188425",7.76583816320245,2.53971927165142,0.409782717429672,4.7335311840825,2.20647045198814e-06,0.00367599021185555
"16","ENSG00000185022",501.386343439437,1.58661028358911,0.242073043212837,4.07567183233062,4.58816867728267e-05,0.0451585039955978
"17","ENSG00000173530",159.107667185204,1.70005096812286,0.273374438790304,4.02397156438856,5.7224829672529e-05,0.0494472563680014
"18","ENSG00000168404",228.467032066964,1.62702704612495,0.234559846388917,4.37852881444193,1.19483145614269e-05,0.0134628568545672
"19","ENSG00000183615",60.5516498693714,1.87037165122883,0.254616550585443,4.98935221731599,6.05820997441972e-07,0.00125217141961281
"20","ENSG00000149257",1137.49452152887,2.72080817124719,0.309961542885235,6.8421654877116,7.80048996820766e-12,8.06141635764421e-08
"21","ENSG00000152049",273.647259158914,2.06608476584213,0.285951331630543,5.12704297434903,2.94328352107762e-07,0.000675941412190592
"22","ENSG00000132002",7256.37759042761,2.24020759610362,0.262826097578131,6.24065726812394,4.35736046427673e-10,1.80124566872271e-06
"23","ENSG00000130600",32.7290514353028,2.10634928655533,0.334316323199802,4.50576050890304,6.61356457321186e-06,0.00911305107758107
"24","ENSG00000173110",140.098290437924,2.56765208004959,0.361720942116926,5.43969632649453,5.33714656228018e-08,0.000157590688993956
